ELECTION_CODE,LBE,LBE_CODE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOTING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS,Percentage
GG14,Prince George's,17,4,47A,013-018,OTHER PARTIES,5,1,0,0,32,18.75
GG14,Prince George's,17,4,47A,013-018,REPUBLICAN,4,1,0,1,28,21.43
GG14,Prince George's,17,4,47A,013-018,UNAFFILIATED,8,2,0,1,109,10.09
GG14,Prince George's,17,4,22,013-019,DEMOCRAT,18,9,2,0,84,34.52
GG14,Prince George's,17,4,22,013-019,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,22,013-019,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,22,013-019,OTHER PARTIES,0,0,0,0,2,0.00
GG14,Prince George's,17,4,22,013-019,REPUBLICAN,1,0,0,0,5,20.00
GG14,Prince George's,17,4,22,013-019,UNAFFILIATED,2,1,0,0,12,25.00
GG14,Prince George's,17,4,22,013-020,DEMOCRAT,131,64,11,13,540,40.56
GG14,Prince George's,17,4,22,013-020,GREEN,1,0,0,0,2,50.00
GG14,Prince George's,17,4,22,013-020,LIBERTARIAN,0,0,0,0,1,0.00
GG14,Prince George's,17,4,22,013-020,OTHER PARTIES,1,0,0,0,14,7.14
GG14,Prince George's,17,4,22,013-020,REPUBLICAN,2,2,0,0,20,20.00
GG14,Prince George's,17,4,22,013-020,UNAFFILIATED,11,2,0,0,44,29.55
GG14,Prince George's,17,4,22,013-021,DEMOCRAT,381,188,6,14,1269,46.41
GG14,Prince George's,17,4,22,013-021,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,22,013-021,LIBERTARIAN,0,0,0,0,1,0.00
GG14,Prince George's,17,4,22,013-021,OTHER PARTIES,4,4,0,0,29,27.59
GG14,Prince George's,17,4,22,013-021,REPUBLICAN,6,2,2,0,40,25.00
GG14,Prince George's,17,4,22,013-021,UNAFFILIATED,31,9,2,1,187,22.99
GG14,Prince George's,17,4,47A,013-022,DEMOCRAT,95,35,4,1,486,27.78
GG14,Prince George's,17,4,47A,013-022,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,013-022,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,013-022,OTHER PARTIES,3,0,0,0,14,21.43
GG14,Prince George's,17,4,47A,013-022,REPUBLICAN,0,1,0,0,11,9.09
GG14,Prince George's,17,4,47A,013-022,UNAFFILIATED,5,1,0,0,52,11.54
GG14,Prince George's,17,4,24,013-023,DEMOCRAT,190,74,4,12,603,46.43
GG14,Prince George's,17,4,24,013-023,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,24,013-023,LIBERTARIAN,1,0,0,0,1,100.00
GG14,Prince George's,17,4,24,013-023,OTHER PARTIES,4,1,0,0,24,20.83
GG14,Prince George's,17,4,24,013-023,REPUBLICAN,1,1,0,0,10,20.00
GG14,Prince George's,17,4,24,013-023,UNAFFILIATED,13,4,1,0,58,31.03
GG14,Prince George's,17,4,24,013-024,DEMOCRAT,336,109,4,10,1019,45.04
GG14,Prince George's,17,4,24,013-024,GREEN,0,0,0,0,1,0.00
GG14,Prince George's,17,4,24,013-024,LIBERTARIAN,0,0,0,0,2,0.00
GG14,Prince George's,17,4,24,013-024,OTHER PARTIES,7,1,0,0,31,25.81
GG14,Prince George's,17,4,24,013-024,REPUBLICAN,4,0,0,0,22,18.18
GG14,Prince George's,17,4,24,013-024,UNAFFILIATED,21,6,1,3,95,32.63
GG14,Prince George's,17,4,47A,013-025,DEMOCRAT,78,19,2,0,261,37.93
GG14,Prince George's,17,4,47A,013-025,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,013-025,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,013-025,OTHER PARTIES,0,0,0,0,4,0.00
GG14,Prince George's,17,4,47A,013-025,REPUBLICAN,1,0,0,0,14,7.14
GG14,Prince George's,17,4,47A,013-025,UNAFFILIATED,2,1,0,0,23,13.04
GG14,Prince George's,17,4,24,013-099,DEMOCRAT,0,0,0,0,0,0.00
GG14,Prince George's,17,4,24,013-099,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,24,013-099,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,24,013-099,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Prince George's,17,4,24,013-099,REPUBLICAN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,24,013-099,UNAFFILIATED,0,0,0,0,0,0.00
GG14,Prince George's,17,5,23A,014-001,DEMOCRAT,672,262,17,13,1838,52.45
GG14,Prince George's,17,5,23A,014-001,GREEN,1,0,0,0,3,33.33
GG14,Prince George's,17,5,23A,014-001,LIBERTARIAN,1,0,0,0,6,16.67
GG14,Prince George's,17,5,23A,014-001,OTHER PARTIES,26,12,1,0,106,36.79
GG14,Prince George's,17,5,23A,014-001,REPUBLICAN,148,37,6,3,347,55.91
GG14,Prince George's,17,5,23A,014-001,UNAFFILIATED,95,15,3,3,339,34.22
GG14,Prince George's,17,5,22,014-002,DEMOCRAT,848,183,13,47,2714,40.20
GG14,Prince George's,17,5,22,014-002,GREEN,4,0,0,0,6,66.67
GG14,Prince George's,17,5,22,014-002,LIBERTARIAN,0,0,0,0,3,0.00
GG14,Prince George's,17,5,22,014-002,OTHER PARTIES,13,4,0,0,87,19.54
GG14,Prince George's,17,5,22,014-002,REPUBLICAN,60,10,9,2,203,39.90
GG14,Prince George's,17,5,22,014-002,UNAFFILIATED,84,8,1,6,408,24.26
GG14,Prince George's,17,5,23A,014-003,DEMOCRAT,358,188,21,58,1053,59.35
GG14,Prince George's,17,5,23A,014-003,GREEN,0,0,0,0,2,0.00
GG14,Prince George's,17,5,23A,014-003,LIBERTARIAN,3,1,0,0,10,40.00
GG14,Prince George's,17,5,23A,014-003,OTHER PARTIES,21,7,0,0,90,31.11
GG14,Prince George's,17,5,23A,014-003,REPUBLICAN,241,98,13,3,616,57.63
GG14,Prince George's,17,5,23A,014-003,UNAFFILIATED,71,18,5,12,309,34.30
GG14,Prince George's,17,5,23B,014-004,DEMOCRAT,349,116,12,13,931,52.63
GG14,Prince George's,17,5,23B,014-004,GREEN,0,0,0,0,4,0.00
GG14,Prince George's,17,5,23B,014-004,LIBERTARIAN,3,0,0,0,8,37.50
GG14,Prince George's,17,5,23B,014-004,OTHER PARTIES,28,5,0,0,70,47.14
GG14,Prince George's,17,5,23B,014-004,REPUBLICAN,226,51,5,1,524,54.01
GG14,Prince George's,17,5,23B,014-004,UNAFFILIATED,77,23,6,2,304,35.53
GG14,Prince George's,17,5,23B,014-005,DEMOCRAT,291,122,20,20,865,52.37
GG14,Prince George's,17,5,23B,014-005,GREEN,0,0,0,0,5,0.00
GG14,Prince George's,17,5,23B,014-005,LIBERTARIAN,3,0,0,0,6,50.00
GG14,Prince George's,17,5,23B,014-005,OTHER PARTIES,15,6,0,0,58,36.21
GG14,Prince George's,17,5,23B,014-005,REPUBLICAN,171,50,7,3,409,56.48
GG14,Prince George's,17,5,23B,014-005,UNAFFILIATED,69,14,1,3,244,35.66
GG14,Prince George's,17,5,23B,014-006,DEMOCRAT,252,95,1,9,679,52.58
GG14,Prince George's,17,5,23B,014-006,GREEN,0,1,0,0,2,50.00
GG14,Prince George's,17,5,23B,014-006,LIBERTARIAN,2,1,0,0,5,60.00
GG14,Prince George's,17,5,23B,014-006,OTHER PARTIES,22,8,0,0,66,45.45
GG14,Prince George's,17,5,23B,014-006,REPUBLICAN,212,32,15,0,456,56.80
GG14,Prince George's,17,5,23B,014-006,UNAFFILIATED,59,13,5,3,259,30.89
GG14,Prince George's,17,5,24,014-007,DEMOCRAT,645,257,25,27,1866,51.13
GG14,Prince George's,17,5,24,014-007,GREEN,0,1,0,0,2,50.00
GG14,Prince George's,17,5,24,014-007,LIBERTARIAN,1,0,0,0,3,33.33
GG14,Prince George's,17,5,24,014-007,OTHER PARTIES,17,6,0,0,81,28.40
GG14,Prince George's,17,5,24,014-007,REPUBLICAN,90,22,8,0,249,48.19
GG14,Prince George's,17,5,24,014-007,UNAFFILIATED,61,17,4,2,277,30.32
GG14,Prince George's,17,5,22,014-008,DEMOCRAT,406,85,6,25,1276,40.91
GG14,Prince George's,17,5,22,014-008,GREEN,2,0,0,0,2,100.00
GG14,Prince George's,17,5,22,014-008,LIBERTARIAN,2,0,0,0,3,66.67
GG14,Prince George's,17,5,22,014-008,OTHER PARTIES,12,3,0,1,65,24.62
GG14,Prince George's,17,5,22,014-008,REPUBLICAN,36,14,3,1,152,35.53
GG14,Prince George's,17,5,22,014-008,UNAFFILIATED,37,4,1,3,222,20.27
GG14,Prince George's,17,5,23A,014-009,DEMOCRAT,789,270,20,14,2101,52.02
GG14,Prince George's,17,5,23A,014-009,GREEN,1,0,0,0,5,20.00
GG14,Prince George's,17,5,23A,014-009,LIBERTARIAN,2,0,0,0,8,25.00
GG14,Prince George's,17,5,23A,014-009,OTHER PARTIES,33,10,0,1,98,44.90
GG14,Prince George's,17,5,23A,014-009,REPUBLICAN,175,30,16,5,416,54.33
GG14,Prince George's,17,5,23A,014-009,UNAFFILIATED,102,21,7,3,433,30.72
GG14,Prince George's,17,5,23A,014-010,DEMOCRAT,365,167,7,1,1025,52.68
GG14,Prince George's,17,5,23A,014-010,GREEN,1,0,0,0,2,50.00
GG14,Prince George's,17,5,23A,014-010,LIBERTARIAN,1,0,0,0,3,33.33
GG14,Prince George's,17,5,23A,014-010,OTHER PARTIES,12,0,0,1,47,27.66
GG14,Prince George's,17,5,23A,014-010,REPUBLICAN,61,23,2,0,181,47.51
GG14,Prince George's,17,5,23A,014-010,UNAFFILIATED,59,14,0,1,205,36.10
GG14,Prince George's,17,5,23B,014-011,DEMOCRAT,170,72,0,142,539,71.24
GG14,Prince George's,17,5,23B,014-011,GREEN,1,0,0,0,2,50.00
GG14,Prince George's,17,5,23B,014-011,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Prince George's,17,5,23B,014-011,OTHER PARTIES,7,5,0,0,42,28.57
GG14,Prince George's,17,5,23B,014-011,REPUBLICAN,90,30,7,13,229,61.14
GG14,Prince George's,17,5,23B,014-011,UNAFFILIATED,20,8,0,12,124,32.26
GG14,Prince George's,17,5,24,014-012,DEMOCRAT,579,235,22,12,1715,49.45
GG14,Prince George's,17,5,24,014-012,GREEN,0,0,0,0,2,0.00
GG14,Prince George's,17,5,24,014-012,LIBERTARIAN,1,0,0,0,3,33.33
GG14,Prince George's,17,5,24,014-012,OTHER PARTIES,19,4,1,0,110,21.82
GG14,Prince George's,17,5,24,014-012,REPUBLICAN,101,35,13,1,379,39.58
GG14,Prince George's,17,5,24,014-012,UNAFFILIATED,74,16,5,0,343,27.70
GG14,Prince George's,17,5,23A,014-013,DEMOCRAT,248,144,5,4,768,52.21
GG14,Prince George's,17,5,23A,014-013,GREEN,0,0,0,0,2,0.00
GG14,Prince George's,17,5,23A,014-013,LIBERTARIAN,2,0,0,0,3,66.67
GG14,Prince George's,17,5,23A,014-013,OTHER PARTIES,5,0,0,0,18,27.78
GG14,Prince George's,17,5,23A,014-013,REPUBLICAN,49,17,2,0,165,41.21
GG14,Prince George's,17,5,23A,014-013,UNAFFILIATED,33,13,1,1,144,33.33
GG14,Prince George's,17,5,23B,014-014,DEMOCRAT,2,1,0,0,5,60.00
GG14,Prince George's,17,5,23B,014-014,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,5,23B,014-014,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Prince George's,17,5,23B,014-014,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Prince George's,17,5,23B,014-014,REPUBLICAN,0,0,0,0,1,0.00
GG14,Prince George's,17,5,23B,014-014,UNAFFILIATED,0,0,0,0,2,0.00
GG14,Prince George's,17,5,24,014-015,DEMOCRAT,120,47,3,0,400,42.50
GG14,Prince George's,17,5,24,014-015,GREEN,0,0,0,0,2,0.00
GG14,Prince George's,17,5,24,014-015,LIBERTARIAN,0,0,0,0,1,0.00
GG14,Prince George's,17,5,24,014-015,OTHER PARTIES,3,0,0,0,17,17.65
GG14,Prince George's,17,5,24,014-015,REPUBLICAN,22,2,0,0,48,50.00
GG14,Prince George's,17,5,24,014-015,UNAFFILIATED,5,2,0,0,54,12.96
GG14,Prince George's,17,5,23A,014-016,DEMOCRAT,47,9,2,0,139,41.73
GG14,Prince George's,17,5,23A,014-016,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,5,23A,014-016,LIBERTARIAN,0,0,0,0,2,0.00
GG14,Prince George's,17,5,23A,014-016,OTHER PARTIES,1,0,0,0,2,50.00
GG14,Prince George's,17,5,23A,014-016,REPUBLICAN,10,5,1,0,33,48.48
GG14,Prince George's,17,5,23A,014-016,UNAFFILIATED,6,1,0,0,29,24.14
GG14,Prince George's,17,5,24,014-017,DEMOCRAT,0,0,0,0,6,0.00
GG14,Prince George's,17,5,24,014-017,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,5,24,014-017,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Prince George's,17,5,24,014-017,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Prince George's,17,5,24,014-017,REPUBLICAN,0,1,0,0,2,50.00
GG14,Prince George's,17,5,24,014-017,UNAFFILIATED,0,1,0,0,3,33.33
GG14,Prince George's,17,5,23A,014-099,DEMOCRAT,0,0,0,0,0,0.00
GG14,Prince George's,17,5,23A,014-099,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,5,23A,014-099,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Prince George's,17,5,23A,014-099,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Prince George's,17,5,23A,014-099,REPUBLICAN,0,0,0,0,0,0.00
GG14,Prince George's,17,5,23A,014-099,UNAFFILIATED,0,0,0,0,0,0.00
GG14,Prince George's,17,5,23B,015-001,DEMOCRAT,1073,367,21,29,3190,46.71
GG14,Prince George's,17,5,23B,015-001,GREEN,1,1,0,0,4,50.00
GG14,Prince George's,17,5,23B,015-001,LIBERTARIAN,5,0,0,0,7,71.43
GG14,Prince George's,17,5,23B,015-001,OTHER PARTIES,20,9,1,0,121,24.79
GG14,Prince George's,17,5,23B,015-001,REPUBLICAN,105,30,6,3,331,43.50
GG14,Prince George's,17,5,23B,015-001,UNAFFILIATED,78,15,2,5,334,29.94
GG14,Prince George's,17,4,25,015-002,DEMOCRAT,493,149,14,31,1568,43.81
GG14,Prince George's,17,4,25,015-002,GREEN,0,0,0,0,1,0.00
GG14,Prince George's,17,4,25,015-002,LIBERTARIAN,0,0,0,0,2,0.00
GG14,Prince George's,17,4,25,015-002,OTHER PARTIES,3,0,0,0,39,7.69
GG14,Prince George's,17,4,25,015-002,REPUBLICAN,14,0,5,1,83,24.10
GG14,Prince George's,17,4,25,015-002,UNAFFILIATED,27,11,0,1,165,23.64
GG14,Prince George's,17,5,23B,015-003,DEMOCRAT,790,315,17,18,2050,55.61
GG14,Prince George's,17,5,23B,015-003,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,5,23B,015-003,LIBERTARIAN,2,0,0,0,5,40.00
GG14,Prince George's,17,5,23B,015-003,OTHER PARTIES,9,3,0,0,45,26.67
GG14,Prince George's,17,5,23B,015-003,REPUBLICAN,37,9,7,1,136,39.71
GG14,Prince George's,17,5,23B,015-003,UNAFFILIATED,40,12,2,1,171,32.16
GG14,Prince George's,17,5,23B,015-004,DEMOCRAT,916,401,20,22,2604,52.19
GG14,Prince George's,17,5,23B,015-004,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,5,23B,015-004,LIBERTARIAN,2,0,0,0,6,33.33
GG14,Prince George's,17,5,23B,015-004,OTHER PARTIES,21,10,0,0,90,34.44
GG14,Prince George's,17,5,23B,015-004,REPUBLICAN,83,24,4,4,271,42.44
GG14,Prince George's,17,5,23B,015-004,UNAFFILIATED,82,17,5,2,291,36.43
GG14,Prince George's,17,4,25,015-005,DEMOCRAT,1493,995,43,80,4784,54.58
GG14,Prince George's,17,4,25,015-005,GREEN,1,0,0,0,5,20.00
GG14,Prince George's,17,4,25,015-005,LIBERTARIAN,1,1,0,0,8,25.00
GG14,Prince George's,17,4,25,015-005,OTHER PARTIES,25,5,2,0,81,39.51
GG14,Prince George's,17,4,25,015-005,REPUBLICAN,66,39,8,1,255,44.71
GG14,Prince George's,17,4,25,015-005,UNAFFILIATED,102,39,3,7,480,31.46
GG14,Prince George's,17,5,23B,015-006,DEMOCRAT,705,420,24,16,2258,51.59
GG14,Prince George's,17,5,23B,015-006,GREEN,1,0,0,0,1,100.00
GG14,Prince George's,17,5,23B,015-006,LIBERTARIAN,3,0,0,0,10,30.00
GG14,Prince George's,17,5,23B,015-006,OTHER PARTIES,10,9,0,0,53,35.85
GG14,Prince George's,17,5,23B,015-006,REPUBLICAN,66,31,6,1,224,46.43
GG14,Prince George's,17,5,23B,015-006,UNAFFILIATED,53,19,3,3,255,30.59
GG14,Prince George's,17,4,22,016-001,DEMOCRAT,144,15,1,5,406,40.64
GG14,Prince George's,17,4,22,016-001,GREEN,0,0,0,0,3,0.00
GG14,Prince George's,17,4,22,016-001,LIBERTARIAN,1,0,0,0,3,33.33
GG14,Prince George's,17,4,22,016-001,OTHER PARTIES,4,0,0,0,22,18.18
GG14,Prince George's,17,4,22,016-001,REPUBLICAN,14,0,0,0,63,22.22
GG14,Prince George's,17,4,22,016-001,UNAFFILIATED,13,0,0,0,88,14.77
GG14,Prince George's,17,4,22,016-002,DEMOCRAT,219,33,3,9,545,48.44
GG14,Prince George's,17,4,22,016-002,GREEN,3,0,0,1,5,80.00
GG14,Prince George's,17,4,22,016-002,LIBERTARIAN,0,0,0,0,4,0.00
GG14,Prince George's,17,4,22,016-002,OTHER PARTIES,9,0,0,0,27,33.33
GG14,Prince George's,17,4,22,016-002,REPUBLICAN,38,2,1,2,81,53.09
GG14,Prince George's,17,4,22,016-002,UNAFFILIATED,31,1,0,1,117,28.21
GG14,Prince George's,17,5,22,016-003,DEMOCRAT,1101,177,44,42,2808,48.58
GG14,Prince George's,17,5,22,016-003,GREEN,9,1,0,0,27,37.04
GG14,Prince George's,17,5,22,016-003,LIBERTARIAN,2,0,2,1,12,41.67
GG14,Prince George's,17,5,22,016-003,OTHER PARTIES,39,4,1,0,128,34.38
GG14,Prince George's,17,5,22,016-003,REPUBLICAN,104,11,9,6,330,39.39
GG14,Prince George's,17,5,22,016-003,UNAFFILIATED,165,16,22,7,655,32.06
GG14,Prince George's,17,4,22,016-004,DEMOCRAT,555,92,19,11,1922,35.22
GG14,Prince George's,17,4,22,016-004,GREEN,2,1,0,0,9,33.33
GG14,Prince George's,17,4,22,016-004,LIBERTARIAN,1,0,0,0,8,12.50
GG14,Prince George's,17,4,22,016-004,OTHER PARTIES,26,1,0,0,102,26.47
GG14,Prince George's,17,4,22,016-004,REPUBLICAN,52,4,4,0,194,30.93
GG14,Prince George's,17,4,22,016-004,UNAFFILIATED,74,7,3,1,355,23.94
GG14,Prince George's,17,4,22,016-005,DEMOCRAT,25,1,0,2,68,41.18
GG14,Prince George's,17,4,22,016-005,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,22,016-005,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,22,016-005,OTHER PARTIES,3,0,0,0,6,50.00
GG14,Prince George's,17,4,22,016-005,REPUBLICAN,4,0,0,1,12,41.67
GG14,Prince George's,17,4,22,016-005,UNAFFILIATED,4,1,0,2,15,46.67
GG14,Prince George's,17,4,47A,016-098,DEMOCRAT,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,016-098,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,016-098,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,016-098,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,016-098,REPUBLICAN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,016-098,UNAFFILIATED,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,016-099,DEMOCRAT,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,016-099,GREEN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,016-099,LIBERTARIAN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,016-099,OTHER PARTIES,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,016-099,REPUBLICAN,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,016-099,UNAFFILIATED,0,0,0,0,0,0.00
GG14,Prince George's,17,4,47A,017-001,DEMOCRAT,806,82,23,15,2142,43.23
GG14,Prince George's,17,4,47A,017-001,GREEN,12,1,0,0,26,50.00
GG14,Prince George's,17,4,47A,017-001,LIBERTARIAN,1,0,0,0,2,50.00
GG14,Prince George's,17,4,47A,017-001,OTHER PARTIES,21,0,2,0,71,32.39
GG14,Prince George's,17,4,47A,017-001,REPUBLICAN,50,8,4,1,143,44.06
GG14,Prince George's,17,4,47A,017-001,UNAFFILIATED,102,10,0,4,352,32.95
GG14,Prince George's,17,4,47A,017-002,DEMOCRAT,392,19,9,10,1162,37.01
GG14,Prince George's,17,4,47A,017-002,GREEN,1,0,0,0,4,25.00
GG14,Prince George's,17,4,47A,017-002,LIBERTARIAN,0,0,0,0,3,0.00
GG14,Prince George's,17,4,47A,017-002,OTHER PARTIES,11,1,0,0,54,22.22
GG14,Prince George's,17,4,47A,017-002,REPUBLICAN,42,2,0,0,95,46.32
GG14,Prince George's,17,4,47A,017-002,UNAFFILIATED,36,3,0,3,207,20.29
GG14,Prince George's,17,4,47B,017-003,DEMOCRAT,366,29,9,9,1401,29.48
GG14,Prince George's,17,4,47B,017-003,GREEN,2,0,0,0,9,22.22
GG14,Prince George's,17,4,47B,017-003,LIBERTARIAN,0,0,0,0,2,0.00
GG14,Prince George's,17,4,47B,017-003,OTHER PARTIES,15,0,0,1,99,16.16
GG14,Prince George's,17,4,47B,017-003,REPUBLICAN,25,1,1,4,124,25.00
GG14,Prince George's,17,4,47B,017-003,UNAFFILIATED,38,2,3,1,337,13.06
GG14,Prince George's,17,4,47A,017-004,DEMOCRAT,457,90,12,38,1623,36.78
GG14,Prince George's,17,4,47A,017-004,GREEN,0,0,0,1,2,50.00
GG14,Prince George's,17,4,47A,017-004,LIBERTARIAN,1,0,0,0,4,25.00
GG14,Prince George's,17,4,47A,017-004,OTHER PARTIES,9,0,1,0,40,25.00
GG14,Prince George's,17,4,47A,017-004,REPUBLICAN,14,4,0,0,70,25.71
GG14,Prince George's,17,4,47A,017-004,UNAFFILIATED,32,7,0,6,211,21.33
GG14,Prince George's,17,4,47B,017-005,DEMOCRAT,346,15,4,10,797,47.05
GG14,Prince George's,17,4,47B,017-005,GREEN,0,0,0,0,5,0.00
GG14,Prince George's,17,4,47B,017-005,LIBERTARIAN,0,0,0,0,1,0.00
GG14,Prince George's,17,4,47B,017-005,OTHER PARTIES,12,0,0,1,41,31.71
GG14,Prince George's,17,4,47B,017-005,REPUBLICAN,20,2,1,0,64,35.94
GG14,Prince George's,17,4,47B,017-005,UNAFFILIATED,41,1,1,3,159,28.93
GG14,Prince George's,17,4,47A,017-006,DEMOCRAT,252,35,10,25,904,35.62
GG14,Prince George's,17,4,47A,017-006,GREEN,0,0,0,0,2,0.00
GG14,Prince George's,17,4,47A,017-006,LIBERTARIAN,0,0,0,0,3,0.00
GG14,Prince George's,17,4,47A,017-006,OTHER PARTIES,5,1,0,1,53,13.21
GG14,Prince George's,17,4,47A,017-006,REPUBLICAN,23,0,1,1,81,30.86
GG14,Prince George's,17,4,47A,017-006,UNAFFILIATED,29,3,1,2,165,21.21
GG14,Prince George's,17,4,47A,017-007,DEMOCRAT,756,179,44,23,2654,37.75
GG14,Prince George's,17,4,47A,017-007,GREEN,0,0,0,0,2,0.00
GG14,Prince George's,17,4,47A,017-007,LIBERTARIAN,2,0,1,0,8,37.50
GG14,Prince George's,17,4,47A,017-007,OTHER PARTIES,14,1,0,1,68,23.53
GG14,Prince George's,17,4,47A,017-007,REPUBLICAN,26,4,2,1,108,30.56
GG14,Prince George's,17,4,47A,017-007,UNAFFILIATED,50,10,3,1,294,21.77
GG14,Prince George's,17,4,47B,017-008,DEMOCRAT,136,27,5,25,445,43.37
GG14,Prince George's,17,4,47B,017-008,GREEN,0,1,0,0,1,100.00
GG14,Prince George's,17,4,47B,017-008,LIBERTARIAN,2,0,0,0,3,66.67
GG14,Prince George's,17,4,47B,017-008,OTHER PARTIES,4,0,0,0,10,40.00
GG14,Prince George's,17,4,47B,017-008,REPUBLICAN,23,2,1,0,55,47.27
GG14,Prince George's,17,4,47B,017-008,UNAFFILIATED,24,1,1,1,81,33.33
GG14,Prince George's,17,4,21,017-009,DEMOCRAT,292,64,11,15,973,39.26
GG14,Prince George's,17,4,21,017-009,GREEN,0,0,0,0,1,0.00
GG14,Prince George's,17,4,21,017-009,LIBERTARIAN,3,1,0,0,7,57.14
GG14,Prince George's,17,4,21,017-009,OTHER PARTIES,15,2,1,1,70,27.14
GG14,Prince George's,17,4,21,017-009,REPUBLICAN,40,11,4,3,161,36.02
GG14,Prince George's,17,4,21,017-009,UNAFFILIATED,45,4,3,4,213,26.29
GG14,Prince George's,17,4,47B,017-010,DEMOCRAT,727,115,20,10,2493,34.98
GG14,Prince George's,17,4,47B,017-010,GREEN,2,0,0,0,5,40.00
GG14,Prince George's,17,4,47B,017-010,LIBERTARIAN,1,0,0,0,8,12.50
GG14,Prince George's,17,4,47B,017-010,OTHER PARTIES,13,1,0,0,141,9.93
GG14,Prince George's,17,4,47B,017-010,REPUBLICAN,43,3,1,2,194,25.26
GG14,Prince George's,17,4,47B,017-010,UNAFFILIATED,68,3,3,2,410,18.54
GG14,Prince George's,17,4,47A,017-011,DEMOCRAT,625,91,48,10,2073,37.34
GG14,Prince George's,17,4,47A,017-011,GREEN,0,0,0,0,5,0.00
GG14,Prince George's,17,4,47A,017-011,LIBERTARIAN,3,0,0,0,11,27.27
GG14,Prince George's,17,4,47A,017-011,OTHER PARTIES,8,0,1,0,85,10.59
GG14,Prince George's,17,4,47A,017-011,REPUBLICAN,19,2,5,0,105,24.76
GG14,Prince George's,17,4,47A,017-011,UNAFFILIATED,54,4,5,4,316,21.20
GG14,Prince George's,17,4,47B,017-012,DEMOCRAT,489,75,16,19,1805,33.19
GG14,Prince George's,17,4,47B,017-012,GREEN,0,0,0,0,3,0.00
GG14,Prince George's,17,4,47B,017-012,LIBERTARIAN,3,0,0,1,9,44.44
GG14,Prince George's,17,4,47B,017-012,OTHER PARTIES,11,1,1,0,56,23.21
GG14,Prince George's,17,4,47B,017-012,REPUBLICAN,35,1,3,1,145,27.59
GG14,Prince George's,17,4,47B,017-012,UNAFFILIATED,60,3,7,6,347,21.90
GG14,Prince George's,17,4,47B,017-013,DEMOCRAT,33,5,1,0,232,16.81
GG14,Prince George's,17,4,47B,017-013,GREEN,1,0,0,0,1,100.00
GG14,Prince George's,17,4,47B,017-013,LIBERTARIAN,1,0,0,0,1,100.00
GG14,Prince George's,17,4,47B,017-013,OTHER PARTIES,0,0,0,0,12,0.00
GG14,Prince George's,17,4,47B,017-013,REPUBLICAN,3,0,1,0,22,18.18
GG14,Prince George's,17,4,47B,017-013,UNAFFILIATED,4,0,0,0,53,7.55
GG14,Prince George's,17,4,22,017-014,DEMOCRAT,287,60,12,21,1461,26.01
GG14,Prince George's,17,4,22,017-014,GREEN,0,0,0,1,3,33.33
GG14,Prince George's,17,4,22,017-014,LIBERTARIAN,2,0,0,0,9,22.22
