"Election_Code","LBE","LBE_Code","Congressional_District_Code","Legislative_District_Code","Precinct","Party","Polls","Early_Voting","Absentee","Provisional","Eligible_Voters","Percentage"
"GG14","Prince George's",17,5,"23B","007-006","Republican",119,18,9,3,278,0.535971223021583
"GG14","Prince George's",17,5,"23B","007-006","Unaffiliated",60,12,2,0,253,0.292490118577075
"GG14","Prince George's",17,5,"23B","007-007","Democrat",700,278,21,21,1965,0.519083969465649
"GG14","Prince George's",17,5,"23B","007-007","Green",2,0,0,0,7,0.285714285714286
"GG14","Prince George's",17,5,"23B","007-007","Libertarian",2,0,0,0,5,0.4
"GG14","Prince George's",17,5,"23B","007-007","Other Parties",18,5,2,0,69,0.36231884057971
"GG14","Prince George's",17,5,"23B","007-007","Republican",156,28,10,1,395,0.493670886075949
"GG14","Prince George's",17,5,"23B","007-007","Unaffiliated",91,27,2,8,398,0.321608040201005
"GG14","Prince George's",17,5,"23B","007-008","Democrat",484,117,9,14,1315,0.474524714828897
"GG14","Prince George's",17,5,"23B","007-008","Green",1,0,0,0,10,0.1
"GG14","Prince George's",17,5,"23B","007-008","Libertarian",0,0,0,0,2,0
"GG14","Prince George's",17,5,"23B","007-008","Other Parties",16,0,0,1,43,0.395348837209302
"GG14","Prince George's",17,5,"23B","007-008","Republican",88,17,3,3,231,0.480519480519481
"GG14","Prince George's",17,5,"23B","007-008","Unaffiliated",58,13,1,1,253,0.288537549407115
"GG14","Prince George's",17,5,"23B","007-009","Democrat",1071,583,41,25,3053,0.563380281690141
"GG14","Prince George's",17,5,"23B","007-009","Green",0,0,0,0,0,0
"GG14","Prince George's",17,5,"23B","007-009","Libertarian",1,0,0,0,2,0.5
"GG14","Prince George's",17,5,"23B","007-009","Other Parties",28,12,0,0,86,0.465116279069767
"GG14","Prince George's",17,5,"23B","007-009","Republican",73,39,7,2,219,0.552511415525114
"GG14","Prince George's",17,5,"23B","007-009","Unaffiliated",78,31,2,4,342,0.33625730994152
"GG14","Prince George's",17,5,"23B","007-010","Democrat",953,351,23,38,2597,0.525606469002695
"GG14","Prince George's",17,5,"23B","007-010","Green",0,0,0,0,2,0
"GG14","Prince George's",17,5,"23B","007-010","Libertarian",0,0,1,0,6,0.166666666666667
"GG14","Prince George's",17,5,"23B","007-010","Other Parties",18,5,3,0,58,0.448275862068966
"GG14","Prince George's",17,5,"23B","007-010","Republican",125,35,3,1,319,0.5141065830721
"GG14","Prince George's",17,5,"23B","007-010","Unaffiliated",113,24,3,4,398,0.361809045226131
"GG14","Prince George's",17,4,"23B","007-011","Democrat",1081,706,120,18,3410,0.564516129032258
"GG14","Prince George's",17,4,"23B","007-011","Green",0,0,0,0,2,0
"GG14","Prince George's",17,4,"23B","007-011","Libertarian",0,0,0,0,2,0
"GG14","Prince George's",17,4,"23B","007-011","Other Parties",13,10,1,0,83,0.289156626506024
"GG14","Prince George's",17,4,"23B","007-011","Republican",34,13,1,0,114,0.421052631578947
"GG14","Prince George's",17,4,"23B","007-011","Unaffiliated",52,18,4,1,226,0.331858407079646
"GG14","Prince George's",17,4,"25","007-012","Democrat",838,249,27,21,2340,0.485042735042735
"GG14","Prince George's",17,4,"25","007-012","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"25","007-012","Libertarian",2,0,0,0,3,0.666666666666667
"GG14","Prince George's",17,4,"25","007-012","Other Parties",9,2,0,0,61,0.180327868852459
"GG14","Prince George's",17,4,"25","007-012","Republican",13,4,0,0,59,0.288135593220339
"GG14","Prince George's",17,4,"25","007-012","Unaffiliated",46,2,1,2,202,0.252475247524752
"GG14","Prince George's",17,4,"24","007-013","Democrat",676,303,23,11,2018,0.501982160555005
"GG14","Prince George's",17,4,"24","007-013","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"24","007-013","Libertarian",0,0,0,0,1,0
"GG14","Prince George's",17,4,"24","007-013","Other Parties",9,4,0,0,52,0.25
"GG14","Prince George's",17,4,"24","007-013","Republican",33,7,1,0,102,0.401960784313726
"GG14","Prince George's",17,4,"24","007-013","Unaffiliated",35,10,1,3,180,0.272222222222222
"GG14","Prince George's",17,5,"23B","007-014","Democrat",430,113,12,13,1027,0.553067185978578
"GG14","Prince George's",17,5,"23B","007-014","Green",1,0,0,0,4,0.25
"GG14","Prince George's",17,5,"23B","007-014","Libertarian",2,0,0,0,6,0.333333333333333
"GG14","Prince George's",17,5,"23B","007-014","Other Parties",10,3,0,0,48,0.270833333333333
"GG14","Prince George's",17,5,"23B","007-014","Republican",133,30,3,2,293,0.573378839590444
"GG14","Prince George's",17,5,"23B","007-014","Unaffiliated",55,11,1,4,237,0.29957805907173
"GG14","Prince George's",17,4,"23B","007-015","Democrat",683,166,22,23,1505,0.594019933554817
"GG14","Prince George's",17,4,"23B","007-015","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23B","007-015","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23B","007-015","Other Parties",10,0,0,1,22,0.5
"GG14","Prince George's",17,4,"23B","007-015","Republican",27,4,1,0,55,0.581818181818182
"GG14","Prince George's",17,4,"23B","007-015","Unaffiliated",37,4,2,0,148,0.290540540540541
"GG14","Prince George's",17,5,"23B","007-016","Democrat",309,82,20,20,864,0.498842592592593
"GG14","Prince George's",17,5,"23B","007-016","Green",0,0,0,0,0,0
"GG14","Prince George's",17,5,"23B","007-016","Libertarian",2,0,0,0,5,0.4
"GG14","Prince George's",17,5,"23B","007-016","Other Parties",14,3,0,0,37,0.459459459459459
"GG14","Prince George's",17,5,"23B","007-016","Republican",121,21,5,1,254,0.582677165354331
"GG14","Prince George's",17,5,"23B","007-016","Unaffiliated",60,8,2,3,198,0.368686868686869
"GG14","Prince George's",17,5,"23B","007-017","Democrat",423,161,15,21,1053,0.588793922127255
"GG14","Prince George's",17,5,"23B","007-017","Green",0,0,0,0,2,0
"GG14","Prince George's",17,5,"23B","007-017","Libertarian",0,0,0,0,1,0
"GG14","Prince George's",17,5,"23B","007-017","Other Parties",6,2,0,1,24,0.375
"GG14","Prince George's",17,5,"23B","007-017","Republican",44,4,1,2,76,0.671052631578947
"GG14","Prince George's",17,5,"23B","007-017","Unaffiliated",43,12,6,2,166,0.379518072289157
"GG14","Prince George's",17,4,"23B","007-018","Democrat",9,1,0,0,46,0.217391304347826
"GG14","Prince George's",17,4,"23B","007-018","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23B","007-018","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23B","007-018","Other Parties",0,1,0,0,3,0.333333333333333
"GG14","Prince George's",17,4,"23B","007-018","Republican",1,0,0,0,8,0.125
"GG14","Prince George's",17,4,"23B","007-018","Unaffiliated",1,1,0,0,6,0.333333333333333
"GG14","Prince George's",17,4,"23A","007-019","Democrat",39,27,1,5,140,0.514285714285714
"GG14","Prince George's",17,4,"23A","007-019","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23A","007-019","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23A","007-019","Other Parties",3,0,0,1,8,0.5
"GG14","Prince George's",17,4,"23A","007-019","Republican",5,5,0,2,22,0.545454545454545
"GG14","Prince George's",17,4,"23A","007-019","Unaffiliated",5,0,0,2,19,0.368421052631579
"GG14","Prince George's",17,4,"23A","007-020","Democrat",54,61,3,0,246,0.479674796747967
"GG14","Prince George's",17,4,"23A","007-020","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23A","007-020","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23A","007-020","Other Parties",2,1,2,0,16,0.3125
"GG14","Prince George's",17,4,"23A","007-020","Republican",19,17,1,0,68,0.544117647058823
"GG14","Prince George's",17,4,"23A","007-020","Unaffiliated",10,1,0,0,42,0.261904761904762
"GG14","Prince George's",17,4,"23A","007-021","Democrat",116,74,1,1,361,0.53185595567867
"GG14","Prince George's",17,4,"23A","007-021","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23A","007-021","Libertarian",2,0,0,0,2,1
"GG14","Prince George's",17,4,"23A","007-021","Other Parties",2,5,0,0,25,0.28
"GG14","Prince George's",17,4,"23A","007-021","Republican",40,41,2,0,153,0.542483660130719
"GG14","Prince George's",17,4,"23A","007-021","Unaffiliated",29,4,2,0,105,0.333333333333333
"GG14","Prince George's",17,4,"24","007-022","Democrat",976,592,30,42,3172,0.517023959646911
"GG14","Prince George's",17,4,"24","007-022","Green",1,0,0,0,6,0.166666666666667
"GG14","Prince George's",17,4,"24","007-022","Libertarian",2,0,0,0,6,0.333333333333333
"GG14","Prince George's",17,4,"24","007-022","Other Parties",12,3,2,0,54,0.314814814814815
"GG14","Prince George's",17,4,"24","007-022","Republican",62,33,6,2,254,0.405511811023622
"GG14","Prince George's",17,4,"24","007-022","Unaffiliated",104,31,4,3,502,0.282868525896414
"GG14","Prince George's",17,4,"23B","007-023","Democrat",536,211,8,2,1250,0.6056
"GG14","Prince George's",17,4,"23B","007-023","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23B","007-023","Libertarian",0,1,0,0,2,0.5
"GG14","Prince George's",17,4,"23B","007-023","Other Parties",4,0,0,0,8,0.5
"GG14","Prince George's",17,4,"23B","007-023","Republican",21,3,0,0,48,0.5
"GG14","Prince George's",17,4,"23B","007-023","Unaffiliated",50,14,2,0,160,0.4125
"GG14","Prince George's",17,4,"23B","007-024","Democrat",80,64,3,1,342,0.432748538011696
"GG14","Prince George's",17,4,"23B","007-024","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23B","007-024","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23B","007-024","Other Parties",1,0,0,0,7,0.142857142857143
"GG14","Prince George's",17,4,"23B","007-024","Republican",25,9,2,0,73,0.493150684931507
"GG14","Prince George's",17,4,"23B","007-024","Unaffiliated",20,7,0,0,69,0.391304347826087
"GG14","Prince George's",17,4,"23B","007-099","Democrat",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23B","007-099","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23B","007-099","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23B","007-099","Other Parties",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23B","007-099","Republican",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23B","007-099","Unaffiliated",0,0,0,0,0,0
"GG14","Prince George's",17,5,"27A","008-001","Democrat",226,130,11,11,846,0.446808510638298
"GG14","Prince George's",17,5,"27A","008-001","Green",0,0,0,0,3,0
"GG14","Prince George's",17,5,"27A","008-001","Libertarian",1,0,0,0,4,0.25
"GG14","Prince George's",17,5,"27A","008-001","Other Parties",6,1,0,0,43,0.162790697674419
"GG14","Prince George's",17,5,"27A","008-001","Republican",128,35,8,4,326,0.53680981595092
"GG14","Prince George's",17,5,"27A","008-001","Unaffiliated",35,9,0,4,177,0.271186440677966
"GG14","Prince George's",17,5,"25","009-001","Democrat",1126,303,30,18,3171,0.465783664459161
"GG14","Prince George's",17,5,"25","009-001","Green",0,0,0,0,2,0
"GG14","Prince George's",17,5,"25","009-001","Libertarian",1,0,0,1,5,0.4
"GG14","Prince George's",17,5,"25","009-001","Other Parties",18,1,0,0,103,0.184466019417476
"GG14","Prince George's",17,5,"25","009-001","Republican",71,10,8,0,204,0.436274509803922
"GG14","Prince George's",17,5,"25","009-001","Unaffiliated",47,4,1,0,254,0.204724409448819
"GG14","Prince George's",17,5,"25","009-002","Democrat",367,96,13,19,1057,0.468306527909177
"GG14","Prince George's",17,5,"25","009-002","Green",0,0,0,0,0,0
"GG14","Prince George's",17,5,"25","009-002","Libertarian",0,0,0,0,1,0
"GG14","Prince George's",17,5,"25","009-002","Other Parties",5,1,0,0,19,0.315789473684211
"GG14","Prince George's",17,5,"25","009-002","Republican",13,5,2,3,59,0.389830508474576
"GG14","Prince George's",17,5,"25","009-002","Unaffiliated",22,1,0,1,102,0.235294117647059
"GG14","Prince George's",17,4,"25","009-003","Democrat",25,6,2,4,155,0.238709677419355
"GG14","Prince George's",17,4,"25","009-003","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"25","009-003","Libertarian",1,0,0,0,4,0.25
"GG14","Prince George's",17,4,"25","009-003","Other Parties",0,0,1,0,7,0.142857142857143
"GG14","Prince George's",17,4,"25","009-003","Republican",15,3,0,0,94,0.191489361702128
"GG14","Prince George's",17,4,"25","009-003","Unaffiliated",10,3,2,0,100,0.15
"GG14","Prince George's",17,5,"27A","009-004","Democrat",648,147,27,18,1865,0.450402144772118
"GG14","Prince George's",17,5,"27A","009-004","Green",0,0,0,0,2,0
"GG14","Prince George's",17,5,"27A","009-004","Libertarian",0,0,0,0,3,0
"GG14","Prince George's",17,5,"27A","009-004","Other Parties",6,1,0,0,60,0.116666666666667
"GG14","Prince George's",17,5,"27A","009-004","Republican",51,11,2,2,155,0.425806451612903
"GG14","Prince George's",17,5,"27A","009-004","Unaffiliated",34,9,0,2,155,0.290322580645161
"GG14","Prince George's",17,5,"26","009-005","Democrat",810,279,34,13,2439,0.465764657646576
"GG14","Prince George's",17,5,"26","009-005","Green",2,0,0,0,2,1
"GG14","Prince George's",17,5,"26","009-005","Libertarian",0,0,0,1,2,0.5
"GG14","Prince George's",17,5,"26","009-005","Other Parties",21,6,1,0,94,0.297872340425532
"GG14","Prince George's",17,5,"26","009-005","Republican",34,7,1,0,117,0.358974358974359
"GG14","Prince George's",17,5,"26","009-005","Unaffiliated",46,8,0,0,234,0.230769230769231
"GG14","Prince George's",17,5,"25","009-006","Democrat",1083,235,17,60,2901,0.480868665977249
"GG14","Prince George's",17,5,"25","009-006","Green",1,0,0,0,2,0.5
"GG14","Prince George's",17,5,"25","009-006","Libertarian",0,0,0,0,4,0
"GG14","Prince George's",17,5,"25","009-006","Other Parties",15,3,0,0,77,0.233766233766234
"GG14","Prince George's",17,5,"25","009-006","Republican",40,11,5,9,146,0.445205479452055
"GG14","Prince George's",17,5,"25","009-006","Unaffiliated",65,8,2,1,274,0.277372262773723
"GG14","Prince George's",17,5,"27A","009-007","Democrat",1093,272,20,20,3136,0.448022959183673
"GG14","Prince George's",17,5,"27A","009-007","Green",0,0,0,0,1,0
"GG14","Prince George's",17,5,"27A","009-007","Libertarian",1,0,0,0,3,0.333333333333333
"GG14","Prince George's",17,5,"27A","009-007","Other Parties",13,4,1,1,75,0.253333333333333
"GG14","Prince George's",17,5,"27A","009-007","Republican",54,7,3,2,154,0.428571428571429
"GG14","Prince George's",17,5,"27A","009-007","Unaffiliated",62,10,2,2,255,0.298039215686275
"GG14","Prince George's",17,5,"27A","009-008","Democrat",1453,384,79,29,4128,0.471172480620155
"GG14","Prince George's",17,5,"27A","009-008","Green",0,0,0,0,2,0
"GG14","Prince George's",17,5,"27A","009-008","Libertarian",0,0,0,0,7,0
"GG14","Prince George's",17,5,"27A","009-008","Other Parties",14,5,1,0,99,0.202020202020202
"GG14","Prince George's",17,5,"27A","009-008","Republican",55,7,5,1,219,0.310502283105023
"GG14","Prince George's",17,5,"27A","009-008","Unaffiliated",86,14,6,1,363,0.294765840220386
"GG14","Prince George's",17,5,"25","009-009","Democrat",342,98,10,10,1042,0.441458733205374
"GG14","Prince George's",17,5,"25","009-009","Green",0,0,0,0,0,0
"GG14","Prince George's",17,5,"25","009-009","Libertarian",1,0,0,0,5,0.2
"GG14","Prince George's",17,5,"25","009-009","Other Parties",8,1,0,1,45,0.222222222222222
"GG14","Prince George's",17,5,"25","009-009","Republican",43,8,1,0,155,0.335483870967742
"GG14","Prince George's",17,5,"25","009-009","Unaffiliated",27,2,2,2,160,0.20625
"GG14","Prince George's",17,5,"25","009-010","Democrat",668,173,30,31,2013,0.448087431693989
"GG14","Prince George's",17,5,"25","009-010","Green",1,0,0,0,3,0.333333333333333
"GG14","Prince George's",17,5,"25","009-010","Libertarian",0,0,0,0,3,0
"GG14","Prince George's",17,5,"25","009-010","Other Parties",7,0,0,1,58,0.137931034482759
"GG14","Prince George's",17,5,"25","009-010","Republican",41,5,5,1,162,0.320987654320988
"GG14","Prince George's",17,5,"25","009-010","Unaffiliated",42,5,0,2,198,0.247474747474747
"GG14","Prince George's",17,5,"27B","009-011","Democrat",795,360,53,4,3113,0.389335046578863
"GG14","Prince George's",17,5,"27B","009-011","Green",0,0,0,0,7,0
"GG14","Prince George's",17,5,"27B","009-011","Libertarian",2,0,0,0,5,0.4
"GG14","Prince George's",17,5,"27B","009-011","Other Parties",17,7,0,0,109,0.220183486238532
"GG14","Prince George's",17,5,"27B","009-011","Republican",60,13,8,0,263,0.307984790874525
"GG14","Prince George's",17,5,"27B","009-011","Unaffiliated",51,15,2,1,358,0.192737430167598
"GG14","Prince George's",17,4,"26","009-012","Democrat",59,15,3,1,171,0.456140350877193
"GG14","Prince George's",17,4,"26","009-012","Green",0,0,0,0,1,0
"GG14","Prince George's",17,4,"26","009-012","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,4,"26","009-012","Other Parties",0,0,0,0,3,0
"GG14","Prince George's",17,4,"26","009-012","Republican",6,0,0,0,13,0.461538461538462
"GG14","Prince George's",17,4,"26","009-012","Unaffiliated",1,1,0,0,13,0.153846153846154
"GG14","Prince George's",17,5,"26","009-013","Democrat",652,253,16,20,2087,0.450886439865836
"GG14","Prince George's",17,5,"26","009-013","Green",0,0,0,0,0,0
"GG14","Prince George's",17,5,"26","009-013","Libertarian",0,0,0,0,3,0
"GG14","Prince George's",17,5,"26","009-013","Other Parties",4,3,0,0,56,0.125
"GG14","Prince George's",17,5,"26","009-013","Republican",30,8,5,0,119,0.361344537815126
"GG14","Prince George's",17,5,"26","009-013","Unaffiliated",24,5,6,2,186,0.198924731182796
"GG14","Prince George's",17,4,"26","009-014","Democrat",0,0,0,0,2,0
"GG14","Prince George's",17,4,"26","009-014","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"26","009-014","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,4,"26","009-014","Other Parties",0,0,0,0,0,0
"GG14","Prince George's",17,4,"26","009-014","Republican",0,0,0,0,0,0
"GG14","Prince George's",17,4,"26","009-014","Unaffiliated",0,0,0,0,0,0
"GG14","Prince George's",17,5,"25","009-015","Democrat",2,0,0,0,2,1
"GG14","Prince George's",17,5,"25","009-015","Green",0,0,0,0,1,0
"GG14","Prince George's",17,5,"25","009-015","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,5,"25","009-015","Other Parties",0,0,0,0,0,0
"GG14","Prince George's",17,5,"25","009-015","Republican",0,0,0,0,1,0
"GG14","Prince George's",17,5,"25","009-015","Unaffiliated",0,0,0,0,1,0
"GG14","Prince George's",17,4,"26","009-099","Democrat",0,0,0,0,0,0
"GG14","Prince George's",17,4,"26","009-099","Green",0,0,0,0,0,0
"GG14","Prince George's",17,4,"26","009-099","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,4,"26","009-099","Other Parties",0,0,0,0,0,0
"GG14","Prince George's",17,4,"26","009-099","Republican",0,0,0,0,0,0
"GG14","Prince George's",17,4,"26","009-099","Unaffiliated",0,0,0,0,0,0
"GG14","Prince George's",17,4,"21","010-001","Democrat",283,71,22,23,1121,0.355932203389831
"GG14","Prince George's",17,4,"21","010-001","Green",0,0,0,0,2,0
"GG14","Prince George's",17,4,"21","010-001","Libertarian",1,0,0,0,6,0.166666666666667
"GG14","Prince George's",17,4,"21","010-001","Other Parties",4,2,0,0,32,0.1875
"GG14","Prince George's",17,4,"21","010-001","Republican",43,11,3,1,128,0.453125
"GG14","Prince George's",17,4,"21","010-001","Unaffiliated",34,2,2,0,194,0.195876288659794
"GG14","Prince George's",17,4,"21","010-002","Democrat",708,187,16,23,2269,0.411635081533715
"GG14","Prince George's",17,4,"21","010-002","Green",2,0,0,0,6,0.333333333333333
"GG14","Prince George's",17,4,"21","010-002","Libertarian",1,0,0,0,12,0.0833333333333333
"GG14","Prince George's",17,4,"21","010-002","Other Parties",27,12,1,0,103,0.388349514563107
"GG14","Prince George's",17,4,"21","010-002","Republican",155,29,8,4,421,0.465558194774347
"GG14","Prince George's",17,4,"21","010-002","Unaffiliated",120,13,8,5,560,0.260714285714286
"GG14","Prince George's",17,4,"21","010-003","Democrat",342,77,8,25,1007,0.448857994041708
"GG14","Prince George's",17,4,"21","010-003","Green",4,0,0,0,4,1
"GG14","Prince George's",17,4,"21","010-003","Libertarian",2,1,0,0,5,0.6
"GG14","Prince George's",17,4,"21","010-003","Other Parties",11,2,1,0,59,0.23728813559322
"GG14","Prince George's",17,4,"21","010-003","Republican",128,19,2,5,281,0.548042704626335
"GG14","Prince George's",17,4,"21","010-003","Unaffiliated",64,9,2,9,306,0.274509803921569
"GG14","Prince George's",17,4,"21","010-004","Democrat",531,116,11,40,1595,0.437617554858934
"GG14","Prince George's",17,4,"21","010-004","Green",1,0,0,0,2,0.5
"GG14","Prince George's",17,4,"21","010-004","Libertarian",0,0,0,0,7,0
"GG14","Prince George's",17,4,"21","010-004","Other Parties",10,1,1,0,53,0.226415094339623
"GG14","Prince George's",17,4,"21","010-004","Republican",52,5,3,4,186,0.344086021505376
"GG14","Prince George's",17,4,"21","010-004","Unaffiliated",74,7,4,5,319,0.282131661442006
"GG14","Prince George's",17,4,"21","010-005","Democrat",674,143,22,11,1614,0.526641883519207
"GG14","Prince George's",17,4,"21","010-005","Green",0,0,0,0,5,0
"GG14","Prince George's",17,4,"21","010-005","Libertarian",7,1,0,1,19,0.473684210526316
"GG14","Prince George's",17,4,"21","010-005","Other Parties",44,14,1,0,138,0.427536231884058
"GG14","Prince George's",17,4,"21","010-005","Republican",401,55,18,9,847,0.570247933884298
"GG14","Prince George's",17,4,"21","010-005","Unaffiliated",119,34,7,2,523,0.309751434034417
"GG14","Prince George's",17,5,"23A","010-006","Democrat",689,232,7,38,2445,0.395092024539877
"GG14","Prince George's",17,5,"23A","010-006","Green",2,0,0,0,6,0.333333333333333
"GG14","Prince George's",17,5,"23A","010-006","Libertarian",3,1,0,0,12,0.333333333333333
"GG14","Prince George's",17,5,"23A","010-006","Other Parties",26,7,0,0,123,0.268292682926829
"GG14","Prince George's",17,5,"23A","010-006","Republican",141,22,5,1,369,0.457994579945799
"GG14","Prince George's",17,5,"23A","010-006","Unaffiliated",94,20,5,10,450,0.286666666666667
"GG14","Prince George's",17,4,"23A","010-007","Democrat",388,103,7,19,1246,0.414927768860353
"GG14","Prince George's",17,4,"23A","010-007","Green",1,0,0,0,3,0.333333333333333
"GG14","Prince George's",17,4,"23A","010-007","Libertarian",1,1,0,0,3,0.666666666666667
"GG14","Prince George's",17,4,"23A","010-007","Other Parties",14,1,0,0,50,0.3
"GG14","Prince George's",17,4,"23A","010-007","Republican",122,21,9,0,249,0.610441767068273
"GG14","Prince George's",17,4,"23A","010-007","Unaffiliated",56,7,0,4,235,0.285106382978723
"GG14","Prince George's",17,4,"23A","010-008","Democrat",328,92,5,21,1238,0.360258481421648
"GG14","Prince George's",17,4,"23A","010-008","Green",0,0,0,0,2,0
"GG14","Prince George's",17,4,"23A","010-008","Libertarian",1,1,0,0,6,0.333333333333333
"GG14","Prince George's",17,4,"23A","010-008","Other Parties",9,2,1,0,62,0.193548387096774
"GG14","Prince George's",17,4,"23A","010-008","Republican",108,13,2,2,231,0.541125541125541
"GG14","Prince George's",17,4,"23A","010-008","Unaffiliated",57,15,1,1,302,0.245033112582781
"GG14","Prince George's",17,4,"21","010-009","Democrat",478,144,19,38,1974,0.343971631205674
"GG14","Prince George's",17,4,"21","010-009","Green",0,1,0,0,1,1
"GG14","Prince George's",17,4,"21","010-009","Libertarian",0,0,0,0,4,0
"GG14","Prince George's",17,4,"21","010-009","Other Parties",9,1,0,0,43,0.232558139534884
"GG14","Prince George's",17,4,"21","010-009","Republican",66,23,9,6,237,0.438818565400844
"GG14","Prince George's",17,4,"21","010-009","Unaffiliated",48,11,1,6,377,0.175066312997347
"GG14","Prince George's",17,4,"23A","010-010","Democrat",385,140,9,19,1064,0.519736842105263
"GG14","Prince George's",17,4,"23A","010-010","Green",1,0,0,0,3,0.333333333333333
"GG14","Prince George's",17,4,"23A","010-010","Libertarian",3,0,0,0,4,0.75
"GG14","Prince George's",17,4,"23A","010-010","Other Parties",27,5,1,0,67,0.492537313432836
"GG14","Prince George's",17,4,"23A","010-010","Republican",60,19,4,1,186,0.451612903225806
"GG14","Prince George's",17,4,"23A","010-010","Unaffiliated",46,5,3,2,192,0.291666666666667
"GG14","Prince George's",17,5,"23A","010-011","Democrat",445,123,20,10,1551,0.385557704706641
"GG14","Prince George's",17,5,"23A","010-011","Green",0,0,0,0,2,0
"GG14","Prince George's",17,5,"23A","010-011","Libertarian",0,0,0,0,3,0
"GG14","Prince George's",17,5,"23A","010-011","Other Parties",15,4,0,0,71,0.267605633802817
"GG14","Prince George's",17,5,"23A","010-011","Republican",80,23,3,0,224,0.473214285714286
"GG14","Prince George's",17,5,"23A","010-011","Unaffiliated",60,20,1,3,320,0.2625
"GG14","Prince George's",17,4,"21","010-012","Democrat",1006,337,34,38,3145,0.449920508744038
"GG14","Prince George's",17,4,"21","010-012","Green",1,1,0,0,4,0.5
"GG14","Prince George's",17,4,"21","010-012","Libertarian",3,1,0,0,19,0.210526315789474
"GG14","Prince George's",17,4,"21","010-012","Other Parties",22,9,1,0,133,0.240601503759398
"GG14","Prince George's",17,4,"21","010-012","Republican",131,39,4,2,445,0.395505617977528
"GG14","Prince George's",17,4,"21","010-012","Unaffiliated",125,34,5,6,685,0.248175182481752
"GG14","Prince George's",17,4,"21","010-013","Democrat",737,530,30,31,2505,0.530139720558882
"GG14","Prince George's",17,4,"21","010-013","Green",1,0,0,0,4,0.25
"GG14","Prince George's",17,4,"21","010-013","Libertarian",0,1,0,0,9,0.111111111111111
"GG14","Prince George's",17,4,"21","010-013","Other Parties",19,6,2,0,89,0.303370786516854
"GG14","Prince George's",17,4,"21","010-013","Republican",156,71,5,4,451,0.523281596452328
"GG14","Prince George's",17,4,"21","010-013","Unaffiliated",99,42,4,12,513,0.306042884990253
"GG14","Prince George's",17,4,"23A","010-014","Democrat",110,30,2,10,611,0.248772504091653
"GG14","Prince George's",17,4,"23A","010-014","Green",0,0,0,0,1,0
"GG14","Prince George's",17,4,"23A","010-014","Libertarian",0,0,0,0,0,0
"GG14","Prince George's",17,4,"23A","010-014","Other Parties",0,1,0,0,4,0.25
"GG14","Prince George's",17,4,"23A","010-014","Republican",7,2,0,0,31,0.290322580645161
"GG14","Prince George's",17,4,"23A","010-014","Unaffiliated",7,4,1,1,92,0.141304347826087
"GG14","Prince George's",17,5,"27B","011-001","Democrat",755,215,24,24,2134,0.477038425492034
"GG14","Prince George's",17,5,"27B","011-001","Green",0,0,0,0,1,0
"GG14","Prince George's",17,5,"27B","011-001","Libertarian",1,0,0,0,4,0.25
"GG14","Prince George's",17,5,"27B","011-001","Other Parties",18,4,1,1,72,0.333333333333333
"GG14","Prince George's",17,5,"27B","011-001","Republican",69,32,5,2,269,0.401486988847584
"GG14","Prince George's",17,5,"27B","011-001","Unaffiliated",61,14,1,1,284,0.27112676056338
"GG14","Prince George's",17,5,"27B","011-002","Democrat",850,259,24,18,2371,0.48544917756221
"GG14","Prince George's",17,5,"27B","011-002","Green",1,0,0,0,3,0.333333333333333
"GG14","Prince George's",17,5,"27B","011-002","Libertarian",0,1,0,0,4,0.25
"GG14","Prince George's",17,5,"27B","011-002","Other Parties",23,6,0,0,86,0.337209302325581
"GG14","Prince George's",17,5,"27B","011-002","Republican",98,22,7,1,261,0.490421455938697
"GG14","Prince George's",17,5,"27B","011-002","Unaffiliated",77,13,3,3,279,0.344086021505376
"GG14","Prince George's",17,5,"27B","011-003","Democrat",898,322,33,21,2608,0.488496932515337
"GG14","Prince George's",17,5,"27B","011-003","Green",0,0,0,0,3,0
